id,Student_id,Stream,Course_year,Campus
,85914179,ICC,2012/2013,PAU
,85914179,ING3,2012/2013,PAU
,99193840,ICC,2012/2013,PAU
,99193840,ING3,2012/2013,PAU
,33386556,ICOM,2012/2013,CERGY
,33386556,ING2,2012/2013,CERGY
,33386556,ING3,2012/2013,CERGY
,67340435,IMSI,2012/2013,CERGY
,67340435,ING3,2012/2013,CERGY
,28352585,ING3,2012/2013,CERGY
,28352585,ING3,2012/2013,CERGY
,46674191,ING3,2012/2013,CERGY
,46674191,ING2,2012/2013,CERGY
,46674191,ING3,2012/2013,CERGY
,97522876,VISUAL,2012/2013,CERGY
,97522876,ING3,2012/2013,CERGY
,32918465,ICOM,2012/2013,CERGY
,32918465,ING2,2012/2013,CERGY
,32918465,ING3,2012/2013,CERGY
,78917852,ICOM,2012/2013,CERGY
,78917852,ING2,2012/2013,CERGY
,78917852,ING3,2012/2013,CERGY
,75402618,IFI,2012/2013,CERGY
,75402618,ING3,2012/2013,CERGY
,97371706,IFI,2012/2013,CERGY
,97371706,ING3,2012/2013,CERGY
,79506313,ICOM,2012/2013,CERGY
,79506313,ING2,2012/2013,CERGY
,79506313,ING3,2012/2013,CERGY
,75217461,IFI,2012/2013,CERGY
,75217461,ING3,2012/2013,CERGY
,79652665,VISUAL,2012/2013,CERGY
,79652665,ING3,2012/2013,CERGY
,98588832,ICC,2012/2013,PAU
,98588832,ING3,2012/2013,PAU
,95444049,ICC,2012/2013,PAU
,95444049,ING3,2012/2013,PAU
,28177299,ICOM,2012/2013,CERGY
,28177299,ING2,2012/2013,CERGY
,28177299,ING3,2012/2013,CERGY
,88208992,ING3,2012/2013,CERGY
,73007142,ICC,2012/2013,PAU
,73007142,ING3,2012/2013,PAU
,31935241,ICC,2012/2013,PAU
,31935241,ING3,2012/2013,PAU
,13257793,ING2,2012/2013,CERGY
,13257793,ING2,2012/2013,CERGY
,51064350,ICC,2012/2013,PAU
,51064350,ING3,2012/2013,PAU
,46823223,VISUAL,2012/2013,CERGY
,46823223,ING3,2012/2013,CERGY
,85754670,IFI,2012/2013,CERGY
,85754670,ING3,2012/2013,CERGY
,88257613,VISUAL,2012/2013,CERGY
,88257613,ING3,2012/2013,CERGY
,50586400,GL,2012/2013,CERGY
,50586400,ING3,2012/2013,CERGY
,47096617,ICC,2012/2013,PAU
,47096617,ING3,2012/2013,PAU
,28421875,IFI,2012/2013,CERGY
,28421875,ING3,2012/2013,CERGY
,30651347,ING3,2012/2013,CERGY
,30651347,ING3,2012/2013,CERGY
,66641880,ICC,2012/2013,PAU
,66641880,ING3,2012/2013,PAU
,12800106,ICC,2012/2013,PAU
,12800106,ING3,2012/2013,PAU
,11560326,ING2,2012/2013,CERGY
,22967695,IMSI,2012/2013,CERGY
,22967695,ING3,2012/2013,CERGY
,72734827,IMSI,2012/2013,CERGY
,72734827,ING3,2012/2013,CERGY
,4063764,ING3,2012/2013,CERGY
,4063764,ING3,2012/2013,CERGY
,47116019,ING3,2012/2013,CERGY
,47116019,ING3,2012/2013,CERGY
,5557641,IERP,2012/2013,PAU
,5557641,ING2,2012/2013,PAU
,5557641,ING3,2012/2013,PAU
,79465135,VISUAL,2012/2013,CERGY
,79465135,ING3,2012/2013,CERGY
,82461024,ING3,2012/2013,CERGY
,82461024,ING3,2012/2013,CERGY
,18162272,ING3,2012/2013,CERGY
,18162272,ING3,2012/2013,CERGY
,12735732,ING3,2012/2013,CERGY
,12735732,ING3,2012/2013,CERGY
,7412259,ING3,2012/2013,CERGY
,7412259,ING3,2012/2013,CERGY
,17973721,IFI,2012/2013,CERGY
,17973721,ING3,2012/2013,CERGY
,96677462,ING3,2012/2013,CERGY
,96677462,ING3,2012/2013,CERGY
,49232044,ING3,2012/2013,CERGY
,28465684,ING3,2012/2013,CERGY
,28465684,ING3,2012/2013,CERGY
,23399881,VISUAL,2012/2013,CERGY
,23399881,ING3,2012/2013,CERGY
,47494560,ING2,2012/2013,CERGY
,47494560,ING2,2012/2013,CERGY
,20185080,ING3,2012/2013,CERGY
,20185080,ING3,2012/2013,CERGY
,88722169,IMSI,2012/2013,CERGY
,88722169,ING3,2012/2013,CERGY
,28925859,ING2,2012/2013,CERGY
,97436483,ING2,2012/2013,CERGY
,97436483,ING2,2012/2013,CERGY
,47584892,ING3,2012/2013,CERGY
,47584892,ING2,2012/2013,CERGY
,15003380,ING3,2012/2013,CERGY
,15003380,ING2,2012/2013,CERGY
,40138481,ING2,2012/2013,CERGY
,49229790,ING2,2012/2013,CERGY
,20910792,ING3,2012/2013,CERGY
,20910792,ING2,2012/2013,CERGY
,97406623,ING2,2012/2013,CERGY
,95705442,ING2,2012/2013,CERGY
,95705442,ING2,2012/2013,CERGY
,68534784,ING2,2012/2013,CERGY
,68534784,ING2,2012/2013,CERGY
,71590786,ING2,2012/2013,CERGY
,71590786,ING2,2012/2013,CERGY
,53273025,ING2,2012/2013,CERGY
,53273025,ING2,2012/2013,CERGY
,91095356,MAIN,2012/2013,PAU
,91095356,ING1,2012/2013,PAU
,37138364,MAIN,2012/2013,PAU
,37138364,ING1,2012/2013,PAU
,63436295,MAIN,2012/2013,PAU
,63436295,ING1,2012/2013,PAU
,50052239,MAIN,2012/2013,CERGY
,50052239,ING1,2012/2013,CERGY
,68329964,MAIN,2012/2013,CERGY
,68329964,ING1,2012/2013,CERGY
,57357562,MAIN,2012/2013,CERGY
,57357562,ING1,2012/2013,CERGY
,36301321,MAIN,2012/2013,CERGY
,36301321,ING1,2012/2013,CERGY
,17282012,ICOM,2012/2013,CERGY
,17282012,ING3,2012/2013,CERGY
,87008251,ICOM,2012/2013,CERGY
,87008251,ING2,2012/2013,CERGY
,87008251,ING3,2012/2013,CERGY
,12787054,MAIN,2012/2013,CERGY
,12787054,ING1,2012/2013,CERGY
,84496359,MAIN,2012/2013,PAU
,84496359,ING1,2012/2013,PAU
,63204261,MAIN,2012/2013,PAU
,63204261,ING1,2012/2013,PAU
,41356418,MAIN,2012/2013,PAU
,41356418,ING1,2012/2013,PAU
,58469666,MAIN,2012/2013,PAU
,58469666,ING1,2012/2013,PAU
,64085807,MAIN,2012/2013,PAU
,64085807,ING1,2012/2013,PAU
,52462999,MAIN,2012/2013,PAU
,52462999,ING1,2012/2013,PAU
,31329224,MAIN,2012/2013,CERGY
,31329224,ING1,2012/2013,CERGY
,13569275,MAIN,2012/2013,PAU
,13569275,ING1,2012/2013,PAU
,6600289,MAAP,2012/2013,CERGY
,6600289,ING1,2012/2013,CERGY
,12710908,MAIN,2012/2013,CERGY
,12710908,ING1,2012/2013,CERGY
,58737656,MAIN,2012/2013,CERGY
,58737656,ING1,2012/2013,CERGY
,12415279,MAIN,2012/2013,PAU
,12415279,ING1,2012/2013,PAU
,64992728,MAIN,2012/2013,CERGY
,64992728,ING1,2012/2013,CERGY
,26800233,MAIN,2012/2013,CERGY
,26800233,ING1,2012/2013,CERGY
,4710912,MAAP,2012/2013,CERGY
,4710912,ING1,2012/2013,CERGY
,56811553,MAIN,2012/2013,CERGY
,56811553,ING1,2012/2013,CERGY
,2979888,MAAP,2012/2013,CERGY
,2979888,ING1,2012/2013,CERGY
,51723065,MAIN,2012/2013,CERGY
,51723065,ING1,2012/2013,CERGY
,87515523,MAIN,2012/2013,CERGY
,87515523,ING1,2012/2013,CERGY
,73885760,MAIN,2012/2013,CERGY
,73885760,ING1,2012/2013,CERGY
,65362373,MAIN,2012/2013,CERGY
,65362373,ING1,2012/2013,CERGY
,66836480,MAAP,2012/2013,CERGY
,66836480,ING1,2012/2013,CERGY
,98444986,MAIN,2012/2013,CERGY
,98444986,ING1,2012/2013,CERGY
,93897382,MAIN,2012/2013,PAU
,93897382,ING1,2012/2013,PAU
,85145976,MAIN,2012/2013,CERGY
,85145976,ING1,2012/2013,CERGY
,17236045,MAIN,2012/2013,CERGY
,17236045,ING1,2012/2013,CERGY
,10398035,MAIN,2012/2013,CERGY
,10398035,ING1,2012/2013,CERGY
,55279109,MAIN,2012/2013,CERGY
,55279109,ING1,2012/2013,CERGY
,21881858,MAIN,2012/2013,PAU
,21881858,ING1,2012/2013,PAU
,35709822,MAIN,2012/2013,PAU
,35709822,ING1,2012/2013,PAU
,49965766,MAIN,2012/2013,PAU
,49965766,ING1,2012/2013,PAU
,74849485,MAIN,2012/2013,CERGY
,74849485,ING1,2012/2013,CERGY
,78742985,MAIN,2012/2013,PAU
,78742985,ING1,2012/2013,PAU
,98227765,MAIN,2012/2013,CERGY
,98227765,ING1,2012/2013,CERGY
,67289196,MAIN,2012/2013,CERGY
,67289196,ING1,2012/2013,CERGY
,27542452,MAIN,2012/2013,CERGY
,27542452,ING1,2012/2013,CERGY
,24272561,MAIN,2012/2013,CERGY
,24272561,ING1,2012/2013,CERGY
,28512078,MAIN,2012/2013,CERGY
,28512078,ING1,2012/2013,CERGY
,34806245,MAIN,2012/2013,CERGY
,34806245,ING1,2012/2013,CERGY
,16430387,MAIN,2012/2013,CERGY
,16430387,ING1,2012/2013,CERGY
,2133020,MAIN,2012/2013,CERGY
,2133020,ING1,2012/2013,CERGY
,16105376,MAIN,2012/2013,CERGY
,16105376,ING1,2012/2013,CERGY
,26786847,MAIN,2012/2013,CERGY
,26786847,ING1,2012/2013,CERGY
,83909204,MAIN,2012/2013,CERGY
,83909204,ING1,2012/2013,CERGY
,65599863,MAIN,2012/2013,CERGY
,65599863,ING1,2012/2013,CERGY
,51563344,MAIN,2012/2013,CERGY
,51563344,ING1,2012/2013,CERGY
,96891742,MAAP,2012/2013,CERGY
,96891742,ING1,2012/2013,CERGY
,57190610,MAIN,2012/2013,CERGY
,57190610,ING1,2012/2013,CERGY
,51142455,MAIN,2012/2013,CERGY
,51142455,ING1,2012/2013,CERGY
,83736340,MAAP,2012/2013,CERGY
,83736340,ING1,2012/2013,CERGY
,62257254,MAIN,2012/2013,CERGY
,62257254,ING1,2012/2013,CERGY
,50333717,MAIN,2012/2013,CERGY
,50333717,ING1,2012/2013,CERGY
,72229209,MAAP,2012/2013,CERGY
,72229209,ING1,2012/2013,CERGY
,31842320,ING2,2012/2013,CERGY
,31842320,ING2,2012/2013,CERGY
,79486418,ING2,2012/2013,CERGY
,79486418,ING2,2012/2013,CERGY
,34322838,ING2,2012/2013,CERGY
,34322838,ING2,2012/2013,CERGY
,18448059,ING2,2012/2013,CERGY
,18448059,ING2,2012/2013,CERGY
,3299578,ING2,2012/2013,CERGY
,3299578,ING2,2012/2013,CERGY
,35758886,MAAP,2012/2013,CERGY
,35758886,ING1,2012/2013,CERGY
,58967205,MAIN,2012/2013,CERGY
,58967205,ING1,2012/2013,CERGY
,93874815,MAIN,2012/2013,CERGY
,93874815,ING1,2012/2013,CERGY
,49569733,MAIN,2012/2013,CERGY
,49569733,ING1,2012/2013,CERGY
,15504377,MAIN,2012/2013,CERGY
,15504377,ING1,2012/2013,CERGY
,85056430,MAAP,2012/2013,CERGY
,85056430,ING1,2012/2013,CERGY
,20631672,MAIN,2012/2013,CERGY
,20631672,ING1,2012/2013,CERGY
,51524550,ING2,2012/2013,PAU
,51524550,ING2,2012/2013,PAU
,72629228,ING2,2012/2013,CERGY
,72629228,ING2,2012/2013,CERGY
,95157983,ING2,2012/2013,CERGY
,95157983,ING2,2012/2013,CERGY
,76726828,MAIN,2012/2013,CERGY
,76726828,ING1,2012/2013,CERGY
,50733755,ING2,2012/2013,CERGY
,50733755,ING2,2012/2013,CERGY
,7036297,ING2,2012/2013,PAU
,7036297,ING2,2012/2013,PAU
,11317939,ING2,2012/2013,CERGY
,11317939,ING2,2012/2013,CERGY
,16020973,ING2,2012/2013,PAU
,16020973,ING2,2012/2013,PAU
,8450091,ING2,2012/2013,PAU
,8450091,ING2,2012/2013,PAU
,63865418,ING2,2012/2013,CERGY
,23791010,ING2,2012/2013,PAU
,23791010,ING2,2012/2013,PAU
,40591040,ING2,2012/2013,PAU
,40591040,ING2,2012/2013,PAU
,21556809,ING2,2012/2013,CERGY
,84290372,ING2,2012/2013,PAU
,84290372,ING2,2012/2013,PAU
,79226974,ING2,2012/2013,CERGY
,77845790,ING2,2012/2013,PAU
,77845790,ING2,2012/2013,PAU
,55756674,ING2,2012/2013,PAU
,55756674,ING2,2012/2013,PAU
,87396673,ING2,2012/2013,PAU
,87396673,ING2,2012/2013,PAU
,86445763,ING2,2012/2013,PAU
,86445763,ING2,2012/2013,PAU
,26073837,ING2,2012/2013,CERGY
,26073837,ING2,2012/2013,CERGY
,1762724,MAAP,2012/2013,CERGY
,1762724,ING1,2012/2013,CERGY
,57728198,ING3,2012/2013,CERGY
,57728198,ING2,2012/2013,CERGY
,69957184,ING2,2012/2013,CERGY
,20088510,ING2,2012/2013,CERGY
,1913447,ING2,2012/2013,CERGY
,63795255,ING2,2012/2013,CERGY
,63795255,ING2,2012/2013,CERGY
,50280376,ING3,2012/2013,CERGY
,50280376,ING2,2012/2013,CERGY
,73452298,ING2,2012/2013,PAU
,61196811,ING2,2012/2013,PAU
,61196811,ING2,2012/2013,PAU
,58399899,ING2,2012/2013,CERGY
,58399899,ING2,2012/2013,CERGY
,15601836,ING2,2012/2013,PAU
,15601836,ING2,2012/2013,PAU
,70919057,ING2,2012/2013,PAU
,70919057,ING2,2012/2013,PAU
,77403497,ING2,2012/2013,CERGY
,77403497,ING2,2012/2013,CERGY
,72455973,ING2,2012/2013,CERGY
,68181059,ING2,2012/2013,CERGY
,64016513,ING2,2012/2013,CERGY
,80291058,ING2,2012/2013,CERGY
,51103854,ING2,2012/2013,CERGY
,90251513,ING2,2012/2013,CERGY
,90251513,ING2,2012/2013,CERGY
,93332533,ING2,2012/2013,PAU
,93332533,ING2,2012/2013,PAU
,60241404,ING2,2012/2013,PAU
,60241404,ING2,2012/2013,PAU
,4065584,MAAP,2012/2013,CERGY
,4065584,ING1,2012/2013,CERGY
,71268461,ING3,2012/2013,CERGY
,71268461,ING2,2012/2013,CERGY
,75340666,ING3,2012/2013,CERGY
,75340666,ING2,2012/2013,CERGY
,63057229,ING2,2012/2013,CERGY
,81951347,ING3,2012/2013,CERGY
,81951347,ING2,2012/2013,CERGY
,70364744,ING2,2012/2013,CERGY
,70364744,ING2,2012/2013,CERGY
,31228341,ING2,2012/2013,CERGY
,31228341,ING2,2012/2013,CERGY
,22645240,ING2,2012/2013,CERGY
,98952015,ING2,2012/2013,CERGY
,98952015,ING2,2012/2013,CERGY
,29946447,ING2,2012/2013,CERGY
,29946447,ING2,2012/2013,CERGY
,95812007,ING2,2012/2013,CERGY
,95812007,ING2,2012/2013,CERGY
,26678497,ING2,2012/2013,PAU
,26678497,ING2,2012/2013,PAU
,40114350,ING2,2012/2013,PAU
,40114350,ING2,2012/2013,PAU
,43536390,ING2,2012/2013,PAU
,43536390,ING2,2012/2013,PAU
,7387352,ING2,2012/2013,CERGY
,7387352,ING2,2012/2013,CERGY
,37567651,ING2,2012/2013,CERGY
,37567651,ING2,2012/2013,CERGY
,14002659,ING2,2012/2013,PAU
,14002659,ING2,2012/2013,PAU
,70370961,ING3,2012/2013,CERGY
,70370961,ING2,2012/2013,CERGY
,52232940,ING2,2012/2013,CERGY
,52232940,ING2,2012/2013,CERGY
,99216575,ING3,2012/2013,CERGY
,99216575,ING2,2012/2013,CERGY
,67644379,ING2,2012/2013,CERGY
,67644379,ING2,2012/2013,CERGY
,77454968,ING3,2012/2013,CERGY
,77454968,ING2,2012/2013,CERGY
,98735995,ING2,2012/2013,CERGY
,98735995,ING2,2012/2013,CERGY
,57292342,ING2,2012/2013,CERGY
,57292342,ING2,2012/2013,CERGY
,73189045,ING2,2012/2013,CERGY
,76666668,ING2,2012/2013,CERGY
,76666668,ING2,2012/2013,CERGY
,41043984,ING2,2012/2013,CERGY
,41043984,ING2,2012/2013,CERGY
,88874644,ING3,2012/2013,CERGY
,88874644,ING2,2012/2013,CERGY
,50679565,ING2,2012/2013,CERGY
,50679565,ING2,2012/2013,CERGY
,57616360,ING1,2012/2013,CERGY
,46772725,ING2,2012/2013,CERGY
,46772725,ING2,2012/2013,CERGY
,54151671,ING2,2012/2013,CERGY
,36453918,ING3,2012/2013,CERGY
,36453918,ING2,2012/2013,CERGY
,9673876,ING2,2012/2013,PAU
,9673876,ING2,2012/2013,PAU
,96401183,ING3,2012/2013,CERGY
,96401183,ING2,2012/2013,CERGY
,88685845,ING2,2012/2013,PAU
,88685845,ING2,2012/2013,PAU
,78900328,ING2,2012/2013,CERGY
,78900328,ING2,2012/2013,CERGY
,9156077,ING3,2012/2013,CERGY
,9156077,ING2,2012/2013,CERGY
,97051814,ING2,2012/2013,CERGY
,56676228,ING2,2012/2013,CERGY
,56676228,ING2,2012/2013,CERGY
,94097641,ING3,2012/2013,CERGY
,94097641,ING2,2012/2013,CERGY
,4883594,ING2,2012/2013,CERGY
,36237897,ING2,2012/2013,PAU
,36237897,ING2,2012/2013,PAU
,80502585,ING2,2012/2013,CERGY
,80502585,ING2,2012/2013,CERGY
,75557434,ING2,2012/2013,CERGY
,75557434,ING2,2012/2013,CERGY
,18378716,ING2,2012/2013,PAU
,18378716,ING2,2012/2013,PAU
,58960151,ING2,2012/2013,PAU
,58960151,ING2,2012/2013,PAU
,290615,ING3,2012/2013,CERGY
,290615,ING2,2012/2013,CERGY
,50933998,MAAP,2012/2013,CERGY
,50933998,ING1,2012/2013,CERGY
,98010450,QFRM2,2012/2013,CERGY
,85953205,ING2,2012/2013,CERGY
,85953205,ING2,2012/2013,CERGY
,25015190,ING2,2012/2013,CERGY
,25015190,ING2,2012/2013,CERGY
,53601324,ING2,2012/2013,CERGY
,53601324,ING2,2012/2013,CERGY
,60902505,ING2,2012/2013,CERGY
,60902505,ING2,2012/2013,CERGY
,74858908,ING2,2012/2013,CERGY
,74858908,ING2,2012/2013,CERGY
,87694906,ING2,2012/2013,PAU
,87694906,ING2,2012/2013,PAU
,72817978,ING2,2012/2013,CERGY
,72817978,ING2,2012/2013,CERGY
,1888449,ING2,2012/2013,CERGY
,1888449,ING2,2012/2013,CERGY
,17986476,ING2,2012/2013,PAU
,95952415,ING2,2012/2013,CERGY
,95952415,ING2,2012/2013,CERGY
,26714124,ING2,2012/2013,CERGY
,26714124,ING2,2012/2013,CERGY
,81446258,IFI,2012/2013,CERGY
,81446258,ING3,2012/2013,CERGY
,65878320,CPI1,2012/2013,CERGY
,30967353,CPI1,2012/2013,CERGY
,5413694,MAIN,2012/2013,CERGY
,5413694,ING1,2012/2013,CERGY
,6835065,MAIN,2012/2013,CERGY
,6835065,ING1,2012/2013,CERGY
,35590218,MAIN,2012/2013,CERGY
,35590218,ING1,2012/2013,CERGY
,64567459,MAIN,2012/2013,CERGY
,64567459,ING1,2012/2013,CERGY
,54744062,MAIN,2012/2013,CERGY
,54744062,ING1,2012/2013,CERGY
,83525959,CPI1,2012/2013,PAU
,66218000,CPI1,2012/2013,CERGY
,47454249,CPI1,2012/2013,CERGY
,10891766,CPI1,2012/2013,PAU
,23460050,CPI1,2012/2013,CERGY
,90688751,CPI1,2012/2013,CERGY
,13103349,MAIN,2012/2013,CERGY
,13103349,ING1,2012/2013,CERGY
,39581630,CPI1,2012/2013,CERGY
,12343074,CPI1,2012/2013,CERGY
,17815776,CPI1,2012/2013,PAU
,41536764,CPI2,2012/2013,PAU
,98693929,MAIN,2012/2013,CERGY
,98693929,ING1,2012/2013,CERGY
,3706809,MAIN,2012/2013,CERGY
,3706809,ING1,2012/2013,CERGY
,78362713,MAIN,2012/2013,PAU
,78362713,ING1,2012/2013,PAU
,73093121,CPI1,2012/2013,PAU
,82020466,MAIN,2012/2013,CERGY
,82020466,ING1,2012/2013,CERGY
,27722568,CPI1,2012/2013,CERGY
,33704820,CPI1,2012/2013,CERGY
,160730,CPI1,2012/2013,CERGY
,1396958,CPI1,2012/2013,PAU
,7170457,CPI1,2012/2013,PAU
,21000001,CPI1,2012/2013,CERGY
,37188171,CPI1,2012/2013,PAU
,40209196,CPI1,2012/2013,CERGY
,86869852,CPI1,2012/2013,PAU
,57647062,CPI1,2012/2013,CERGY
,84305212,CPI1,2012/2013,CERGY
,91289295,CPI1,2012/2013,PAU
,63835935,CPI1,2012/2013,CERGY
,46562864,CPI1,2012/2013,PAU
,8679315,MAIN,2012/2013,PAU
,8679315,ING1,2012/2013,PAU
,50431749,MAIN,2012/2013,PAU
,50431749,ING1,2012/2013,PAU
,60625579,MAAP,2012/2013,CERGY
,60625579,ING1,2012/2013,CERGY
,43315778,MAIN,2012/2013,CERGY
,43315778,ING1,2012/2013,CERGY
,78158569,MAIN,2012/2013,CERGY
,78158569,ING1,2012/2013,CERGY
,55632228,MAIN,2012/2013,CERGY
,55632228,ING1,2012/2013,CERGY
,12832871,CPI1,2012/2013,CERGY
,4596293,MAIN,2012/2013,CERGY
,4596293,ING1,2012/2013,CERGY
,32905506,MAIN,2012/2013,CERGY
,32905506,ING1,2012/2013,CERGY
,9386117,CPI1,2012/2013,PAU
,53430223,CPI2,2012/2013,CERGY
,79997105,CPI1,2012/2013,CERGY
,58453969,CPI1,2012/2013,CERGY
,68775539,CPI1,2012/2013,CERGY
,94928330,CPI1,2012/2013,CERGY
,28927695,CPI1,2012/2013,CERGY
,43212414,MAIN,2012/2013,CERGY
,43212414,ING1,2012/2013,CERGY
,23178787,MAIN,2012/2013,CERGY
,23178787,ING1,2012/2013,CERGY
,86045587,CPI1,2012/2013,CERGY
,27469170,CPI1,2012/2013,CERGY
,83059274,CPI1,2012/2013,CERGY
,74811767,CPI2,2012/2013,CERGY
,94013381,CPI1,2012/2013,PAU
,5123224,CPI1,2012/2013,CERGY
,21267923,CPI1,2012/2013,CERGY
,16143607,CPI1,2012/2013,CERGY
,27183716,CPI1,2012/2013,CERGY
,50654479,CPI1,2012/2013,CERGY
,78834820,CPI1,2012/2013,CERGY
,15726604,MAIN,2012/2013,PAU
,15726604,ING1,2012/2013,PAU
,97079370,CPI1,2012/2013,PAU
,78756203,CPI1,2012/2013,PAU
,58621888,ING2,2012/2013,CERGY
,58621888,ING2,2012/2013,CERGY
,9527299,CPI1,2012/2013,PAU
,86357112,CPI1,2012/2013,CERGY
,62251609,CPI1,2012/2013,CERGY
,85196312,MAIN,2012/2013,PAU
,85196312,ING1,2012/2013,PAU
,79984963,QFRM1,2012/2013,CERGY
,51764202,MAAP,2012/2013,CERGY
,51764202,ING1,2012/2013,CERGY
,57448796,ING2,2012/2013,CERGY
,57448796,ING2,2012/2013,CERGY
,45734847,MAIN,2012/2013,CERGY
,45734847,ING1,2012/2013,CERGY
,43859912,CPI1,2012/2013,PAU
,64008227,ING2,2012/2013,CERGY
,64008227,ING2,2012/2013,CERGY
,18721381,CPI1,2012/2013,CERGY
,26636474,CPI1,2012/2013,CERGY
,14644897,CPI1,2012/2013,CERGY
,88302071,CPI1,2012/2013,CERGY
,28135429,MAIN,2012/2013,CERGY
,28135429,ING1,2012/2013,CERGY
,99668205,MAIN,2012/2013,CERGY
,99668205,ING1,2012/2013,CERGY
,569075,ING3,2012/2013,CERGY
,569075,ING2,2012/2013,CERGY
,41888589,MAIN,2012/2013,CERGY
,41888589,ING1,2012/2013,CERGY
,90085982,CPI1,2012/2013,CERGY
,85997781,MAIN,2012/2013,CERGY
,85997781,ING1,2012/2013,CERGY
,96503211,MAIN,2012/2013,CERGY
,96503211,ING1,2012/2013,CERGY
,87729361,CPI1,2012/2013,PAU
,67853175,CPI1,2012/2013,CERGY
,3442949,CPI1,2012/2013,PAU
,64846483,MAIN,2012/2013,CERGY
,64846483,ING1,2012/2013,CERGY
,80518863,CPI1,2012/2013,CERGY
,25803059,MAIN,2012/2013,CERGY
,25803059,ING1,2012/2013,CERGY
,54165184,MAIN,2012/2013,CERGY
,54165184,ING1,2012/2013,CERGY
,39127714,CPI1,2012/2013,PAU
,81441962,CPI1,2012/2013,CERGY
,54679669,CPI1,2012/2013,PAU
,12243290,ING2,2012/2013,CERGY
,12243290,ING2,2012/2013,CERGY
,25725085,MAIN,2012/2013,CERGY
,25725085,ING1,2012/2013,CERGY
,87870021,MAIN,2012/2013,CERGY
,87870021,ING1,2012/2013,CERGY
,57372862,MAIN,2012/2013,CERGY
,57372862,ING1,2012/2013,CERGY
,67279907,MAAP,2012/2013,CERGY
,67279907,ING1,2012/2013,CERGY
,62981665,CPI1,2012/2013,CERGY
,75774655,MAIN,2012/2013,PAU
,75774655,ING1,2012/2013,PAU
,2827305,MAIN,2012/2013,CERGY
,2827305,ING1,2012/2013,CERGY
,81416781,CPI1,2012/2013,CERGY
,67067921,MAIN,2012/2013,PAU
,67067921,ING1,2012/2013,PAU
,86094623,MAIN,2012/2013,CERGY
,86094623,ING1,2012/2013,CERGY
,47581497,MAIN,2012/2013,CERGY
,47581497,ING1,2012/2013,CERGY
,21665267,MAIN,2012/2013,CERGY
,21665267,ING1,2012/2013,CERGY
,14581390,ING1,2012/2013,CERGY
,99608187,ING2,2012/2013,CERGY
,99608187,ING2,2012/2013,CERGY
,99390168,MAIN,2012/2013,CERGY
,99390168,ING1,2012/2013,CERGY
,14867719,MAIN,2012/2013,CERGY
,14867719,ING1,2012/2013,CERGY
,35081581,MAAP,2012/2013,CERGY
,35081581,ING1,2012/2013,CERGY
,3170583,CPI1,2012/2013,PAU
,57614849,CPI1,2012/2013,CERGY
,31204113,CPI1,2012/2013,CERGY
,52983185,MAIN,2012/2013,PAU
,52983185,ING1,2012/2013,PAU
,92654883,MAIN,2012/2013,CERGY
,92654883,ING1,2012/2013,CERGY
,1320624,MAAP,2012/2013,CERGY
,1320624,ING1,2012/2013,CERGY
,95315867,MAIN,2012/2013,CERGY
,95315867,ING1,2012/2013,CERGY
,92686875,MAIN,2012/2013,CERGY
,92686875,ING1,2012/2013,CERGY
,8133073,CPI1,2012/2013,CERGY
,11766416,CPI1,2012/2013,CERGY
,88529774,CPI1,2012/2013,CERGY
,12131408,CPI1,2012/2013,CERGY
,99009865,CPI1,2012/2013,PAU
,62422926,MAIN,2012/2013,PAU
,62422926,ING1,2012/2013,PAU
,51279704,MAAP,2012/2013,CERGY
,51279704,ING1,2012/2013,CERGY
,5550859,MAIN,2012/2013,CERGY
,5550859,ING1,2012/2013,CERGY
,42088566,MAIN,2012/2013,CERGY
,42088566,ING1,2012/2013,CERGY
,28627838,CPI1,2012/2013,PAU
,60823862,CPI1,2012/2013,CERGY
,80669095,CPI1,2012/2013,CERGY
,65577396,CPI1,2012/2013,CERGY
,93120120,CPI1,2012/2013,CERGY
,38400054,MAAP,2012/2013,CERGY
,38400054,ING1,2012/2013,CERGY
,30749065,CPI1,2012/2013,CERGY
,77443694,CPI1,2012/2013,PAU
,34725170,CPI1,2012/2013,CERGY
,98383582,ING2,2012/2013,CERGY
,98383582,ING2,2012/2013,CERGY
,31267047,CPI1,2012/2013,CERGY
,61487640,CPI1,2012/2013,CERGY
,46929255,MAIN,2012/2013,CERGY
,46929255,ING1,2012/2013,CERGY
,26493912,ING2,2012/2013,PAU
,26493912,ING2,2012/2013,PAU
,60862065,ING2,2012/2013,PAU
,60862065,ING2,2012/2013,PAU
,12615667,MAAP,2012/2013,CERGY
,12615667,ING1,2012/2013,CERGY
,29172699,ING3,2012/2013,CERGY
,29172699,ING2,2012/2013,CERGY
,79529907,MAIN,2012/2013,CERGY
,79529907,ING1,2012/2013,CERGY
,90415587,ING2,2012/2013,PAU
,90415587,ING2,2012/2013,PAU
,26187104,CPI1,2012/2013,CERGY
,93849455,CPI1,2012/2013,CERGY
,31171622,CPI1,2012/2013,PAU
,52063140,CPI1,2012/2013,CERGY
,60093572,CPI2,2012/2013,CERGY
,66689723,ING2,2012/2013,CERGY
,66689723,ING2,2012/2013,CERGY
,43017331,CPI2,2012/2013,PAU
,96342613,MAIN,2012/2013,PAU
,96342613,ING1,2012/2013,PAU
,88639260,CPI1,2012/2013,PAU
